Permalink,title,description,visual_first_3_seconds,background_music_type_first_3_seconds,published_time_ist,seven_day_views,year,quarter,target,Primary_Category_1_grouped,Video_Type_1_1_final,Video_Type_2_final,voice_first_3_seconds_grouped,thumbnail_1_grouped,thumbnail_sentiment_1_grouped,Secondary_Category_1_new,Secondary_Category_2_new,time_distribution,date
https://www.facebook.com/1954072204870360/posts/2473376069606635/,what is muhurat trading?,क्या होती है मुहूर्त ट्रेडिंग? जब एक घंटे में बरसता है पैसा ही पैसा,crowd,relevant,2019-10-27 10:00:00,2010,2019,4,low,rare,rare,rare,text only(to),rare,neutral,rare,no_secondary_category,9 AM - 12 PM,2019-10-27
https://www.facebook.com/1954072204870360/posts/2473305826280326/,nobel laureate abhijit banerjee meets pm modi,"अभिजीत बैनर्जी ने की प्रधानमंत्री मोदी से मुलाकात, कई अहम मुद्दों पर हुई बातचीत",famous personality (fp),relevant,2019-10-25 10:00:00,1437,2019,4,low,politics,general,rare,text only(to),famous personality,happy,famous personality,other,9 AM - 12 PM,2019-10-25
https://www.facebook.com/1954072204870360/posts/2471540889790153/,amit shah's 55th birthday - glimpses of his life journey,कहानी भाजपा के चाणक्य अमित शाह की,crowd,relevant,2019-10-22 19:12:49,3496,2019,4,low,politics,day-specific,profile,voice of famous personality(fpv),famous personality,rare,famous personality,no_secondary_category,6 PM - 9 PM,2019-10-22
https://www.facebook.com/1954072204870360/posts/2472265989717643/,artistic paintings on trees to spread the message of cleanliness,"पेड़ों पर हुई खूबसूरत पेंटिंग, मिल रहा स्वच्छता का संदेश",other,relevant,2019-10-23 16:35:00,15421,2019,4,high,rare,general,rare,text only(to),commoner,action,rare,rare,3 PM - 6 PM,2019-10-23
https://www.facebook.com/1954072204870360/posts/2471576863119889/,assam govt's strict sanctions to control population,"2 से ज्यादा बच्चे तो सरकारी नौकरी नहीं, असम सरकार ने जनसंख्या नियंत्रण पर लिया बड़ा फैसला",crowd,loud,2019-10-23 10:00:00,7595,2019,4,average,government,informative,rare,text only(to),crowd,rare,rare,no_secondary_category,9 AM - 12 PM,2019-10-23
https://www.facebook.com/1954072204870360/posts/2471262109818031/,team india whitewash south africa 3-0,"टीम इंडिया ने साउथ अफ्रीका का 3-0 से किया सूपड़ा साफ, वर्ल्ड टेस्ट चैंपियनशिप में पहले स्थान पर 240 पॉइंट के साथ टीम इंडिया की बादशाहत कायम",famous personality (fp),relevant,2019-10-22 16:35:00,1597,2019,4,low,sports & games,general,rare,text only(to),famous personality,happy,cricket,other,3 PM - 6 PM,2019-10-22
https://www.facebook.com/1954072204870360/posts/2471553709788871/,maharashtra and haryana elections statistically explained,"महाराष्ट्र और हरियाणा में खत्म हुए विधानसभा चुनाव, हरियाणा में टूटा 19 साल पुराना सबसे कम मतदान का रिकॉर्ड",crowd,relevant,2019-10-22 20:35:00,5040,2019,4,average,politics,rare,rare,text only(to),famous personality,action,other,no_secondary_category,6 PM - 9 PM,2019-10-22
https://www.facebook.com/1954072204870360/posts/2471440526466856/,exit poll: bjp marching ahead of the rest,"महाराष्ट्र और हरियाणा में एक बार फिर आ सकती है बीजेपी सरकार, देखिए किस सर्वे में किसे मिली कितनी सीटें",other,relevant,2019-10-22 21:35:00,5857,2019,4,average,politics,informative,rare,text only(to),object,neutral,other,no_secondary_category,9 PM - 12 AM,2019-10-22
https://www.facebook.com/1954072204870360/posts/2470570789887163/,the exit polls of maharashtra elections,"महाराष्ट्र में खत्म हुए विधानसभा चुनाव, वोट डालने पहुंचे सचिन तेंदुलकर से चुनाव अधिकारी ने मांगा ऑटोग्राफ",famous personality (fp),relevant,2019-10-21 21:05:00,3780,2019,4,average,politics,informative,rare,text only(to),famous personality,happy,other,no_secondary_category,9 PM - 12 AM,2019-10-21
https://www.facebook.com/1954072204870360/posts/2471198856491023/,pakistan cricketer turns truck driver to make ends meet,"कभी पाकिस्तान के लिए खेला करता था ये बल्लेबाज, अब क्यों चला रहा है टेंपो?",commoner (np),relevant,2019-10-22 12:05:00,9143,2019,4,high,global news,emotions,rare,text only(to),commoner,neutral,cricket,famous personality,12 PM - 03 PM,2019-10-22
https://www.facebook.com/1954072204870360/posts/2470515749892667/,watch how the politicians reached the polling booths in style,"हरियाणा में खत्म हुए विधानसभा चुनाव, अलग अंदाज में मतदान केंद्र पहुंचे नेता",famous personality (fp),relevant,2019-10-21 20:05:01,3144,2019,4,low,politics,rare,rare,text only(to),famous personality,happy,other,famous personality,6 PM - 9 PM,2019-10-21
https://www.facebook.com/1954072204870360/posts/2478763142401261/,"longwa, where the villagers have dual citizenship","हमारे देश के इस गांव के लोगों के पास है दो देशों की नागरिकता, गांव के बीच से होकर निकलती है दो देशों की सीमा रेखा",other,relevant,2019-10-31 08:00:00,13960,2019,4,high,rare,emotions,informative,text only(to),other,neutral,rare,no_secondary_category,6 AM - 9 AM,2019-10-31
https://www.facebook.com/1954072204870360/posts/2471240386486870/,kabir yatra: rajasthan's musical sojourn,"कबीर यात्रा जो है राजस्थान का एक यात्रा संगीत उत्सव, क्या होता है इस यात्रा में खास?",commoner (np),relevant,2019-10-23 08:00:00,3329,2019,4,low,lifestyle,informative,rare,other,crowd,happy,rare,rare,6 AM - 9 AM,2019-10-23
https://www.facebook.com/1954072204870360/posts/2471355786475330/,china-made lights taking a toll on local diya business,"चाइनीज लाइटों के कारण फीकी होती जा रही है दियों की चमक, कुम्हार परिवारों पर पड़ रहा है बुरा असर",other,loud,2019-10-27 16:35:00,1797,2019,4,low,rare,general,rare,text only(to),object,neutral,rare,no_secondary_category,3 PM - 6 PM,2019-10-27
https://www.facebook.com/1954072204870360/posts/2471570813120494/,process of vote tally,किस तरह होती है आप के मूल्यवान वोट की गिनती?,other,relevant,2019-10-23 20:35:00,7036,2019,4,average,government,rare,rare,text only(to),crowd,anger,other,rare,6 PM - 9 PM,2019-10-23
https://www.facebook.com/1954072204870360/posts/2469361533341422/,indian army launches attack on pok terror camps,पीओके में भारतीय सेना ने उड़ाए आतंक के ठिकाने,crowd,relevant,2019-10-20 16:35:00,7676,2019,4,average,forces,general,rare,text only(to),object,neutral,rare,other,3 PM - 6 PM,2019-10-20
https://www.facebook.com/1954072204870360/posts/2469367266674182/,beginners' guide to exercise your voting rights,महाराष्ट्र और हरियाणा में विधानसभा चुनावों में वोट डालने से पहले यें बाते जानना है बेहद जरुरी,other,relevant,2019-10-20 21:05:00,4414,2019,4,average,government,rare,rare,text only(to),object,neutral,rare,no_secondary_category,9 PM - 12 AM,2019-10-20
https://www.facebook.com/1954072204870360/posts/2478976239046618/,remembering former pm indira gandhi,"इंदिरा गांधी - गूंगी गुड़िया से आयरन लेडी बनने का सफर

(via newj garv)",famous personality (fp),no music,2019-10-31 10:00:39,52090,2019,4,high,politics,profile,rare,voice_over(vo),famous personality,happy,famous personality,no_secondary_category,9 AM - 12 PM,2019-10-31
https://www.facebook.com/1954072204870360/posts/2522062694737972/,tribute to india's iron man sardar vallabhbhai patel,"सरदार से लेकर लौह पुरुष तक बनने वाले वल्लभ भाई की पुण्यतिथि पर जानिए उनका सफर       

(via newj garv)",famous personality (fp),relevant,2019-12-15 11:00:57,31664,2019,4,high,politics,profile,rare,voice_over(vo),object,neutral,famous personality,no_secondary_category,9 AM - 12 PM,2019-12-15
https://www.facebook.com/1954072204870360/posts/2473359162941659/,irfan pathan - one of india's best swing bowlers,पाकिस्तान के खिलाफ टेस्ट मैचों में हैट्रीक लेने वाले एकलौते गेंदबाज का आज है जन्मदिन,famous personality (fp),loud,2019-10-27 12:05:00,2486,2019,4,low,sports & games,profile,rare,text only(to),famous personality,happy,famous personality,rare,12 PM - 03 PM,2019-10-27
https://www.facebook.com/1954072204870360/posts/2470364816574427/,girls can now take admission in sainik schools,कब से सैनिक स्कूलों में जा पाएंगी लड़कियां?,crowd,relevant,2019-10-21 16:05:00,6383,2019,4,average,rare,informative,rare,text only(to),crowd,neutral,rare,other,3 PM - 6 PM,2019-10-21
